2.d8 1100. -0.5 .0600 .0005 .0020 .7834 .0006 .1276 .0038 .0038 .0000 .0010 .0123 .0360 .0314 rhyol 
2.d8 1100. 0. .0600 .0005 .0020 .7834 .0006 .1276 .0038 .0038 .0000 .0010 .0123 .0360 .0314 rhyol 
2.d8 1100. 0.5 .0600 .0005 .0020 .7834 .0006 .1276 .0038 .0038 .0000 .0010 .0123 .0360 .0314 rhyol 
2.d8 1400. -2. .0300 .0100 .0050 .4920 .0229 .1330 .0172 .0968 .0000 .1040 .1090 .0215 .0051 Kilthol
2.d8 1400. -1.5 .0300 .0100 .0050 .4920 .0229 .1330 .0172 .0968 .0000 .1040 .1090 .0215 .0051 kilthol
2.d8 1400. -1. .0300 .0100 .0050 .4920 .0229 .1330 .0172 .0968 .0000 .1040 .1090 .0215 .0051 kilthol
